ts_code,name,area,fullname,enname,cnspell,market,list_date
601999.SH,出版传媒,辽宁,北方联合出版传媒(集团)股份有限公司,Northern United Publishing & Media (Group) Company Limited,cbcm,主板,20071221
603000.SH,人民网,北京,人民网股份有限公司,"People.Cn Co.,Ltd",rmw,主板,20120427
603001.SH,奥康国际,浙江,浙江奥康鞋业股份有限公司,"Zhejiang Aokang Shoes Co.,Ltd.",akgj,主板,20120426
603002.SH,宏昌电子,广东,宏昌电子材料股份有限公司,Epoxy Base Electronic Material Corporation Limited,hcdz,主板,20120518
603003.SH,龙宇燃油,上海,上海龙宇燃油股份有限公司,"Shanghai Lonyer Fuels Co.,Ltd.",lyry,主板,20120817
603005.SH,晶方科技,江苏,苏州晶方半导体科技股份有限公司,"China Wafer Level Csp Co.,Ltd",jfkj,主板,20140210
603006.SH,联明股份,上海,上海联明机械股份有限公司,"Shanghai Lianming Machinery Co., Ltd.",lmgf,主板,20140630
603007.SH,ST花王,江苏,花王生态工程股份有限公司,Flower King Eco-Engineering Inc.,sthw,主板,20160826
603008.SH,喜临门,浙江,喜临门家具股份有限公司,"Xilinmen Furniture Co., Ltd",xlm,主板,20120717
603009.SH,北特科技,上海,上海北特科技股份有限公司,"Shanghai Beite Technology Co.,Ltd.",btkj,主板,20140718
603010.SH,万盛股份,浙江,浙江万盛股份有限公司,"Zhejiang Wansheng Co.,Ltd",wsgf,主板,20141010
603011.SH,合锻智能,安徽,合肥合锻智能制造股份有限公司,"Hefei Metalforming Intelligent Manufacturing Co., Ltd.",hdzn,主板,20141107
603012.SH,创力集团,上海,上海创力集团股份有限公司,"Shanghai Chuangli Group Co.,Ltd.",cljt,主板,20150320
603013.SH,亚普股份,江苏,亚普汽车部件股份有限公司,"Yapp Automotive Systems Co.,Ltd.",ypgf,主板,20180509
603015.SH,弘讯科技,浙江,宁波弘讯科技股份有限公司,"Ningbo Techmation Co., Ltd.",hxkj,主板,20150303
603016.SH,新宏泰,江苏,无锡新宏泰电器科技股份有限公司,"Wuxi New Hongtai Electrical Technology Co.,Ltd",xht,主板,20160701
603017.SH,中衡设计,江苏,中衡设计集团股份有限公司,"ARTS Group Co.,Ltd",zhsj,主板,20141231
603018.SH,华设集团,江苏,华设设计集团股份有限公司,"China Design Group Co.,Ltd.",hsjt,主板,20141013
603019.SH,中科曙光,天津,曙光信息产业股份有限公司,"Dawning Information Industry Co.,Ltd",zksg,主板,20141106
603020.SH,爱普股份,上海,爱普香料集团股份有限公司,"Apple Flavor & Fragrance Group Co., Ltd.",apgf,主板,20150325
603021.SH,山东华鹏,山东,山东华鹏玻璃股份有限公司,"Shandong Huapeng Glass Co.,Ltd.",sdhp,主板,20150423
603022.SH,新通联,上海,上海新通联包装股份有限公司,"Shanghai Xintonglian Packing Co.,Ltd",xtl,主板,20150518
603023.SH,威帝股份,黑龙江,哈尔滨威帝电子股份有限公司,Harbin Viti Electronics Corp.,wdgf,主板,20150527
603025.SH,大豪科技,北京,北京大豪科技股份有限公司,"Beijing Dahao Technology Corp.,Ltd",dhkj,主板,20150422
603026.SH,石大胜华,山东,山东石大胜华化工集团股份有限公司,Shandong Shida Shenghua Chemical Group Company Limited,sdsh,主板,20150529
603027.SH,千禾味业,四川,千禾味业食品股份有限公司,"Qianhe Condiment and Food Co., Ltd",qhwy,主板,20160307
603028.SH,赛福天,江苏,江苏赛福天钢索股份有限公司,"Jiangsu Safety Wire Rope Co., Ltd.",sft,主板,20160331
603029.SH,天鹅股份,山东,山东天鹅棉业机械股份有限公司,"Shandong Swan Cotton Industrial Machinery Stock Co., Ltd.",tegf,主板,20160427
603030.SH,全筑股份,上海,上海全筑控股集团股份有限公司,"Shanghai Trendzone Holdings Group Co.,Ltd",qzgf,主板,20150320
603031.SH,安德利,安徽,安徽安德利百货股份有限公司,"Anhui Andeli Department Store Co.,Ltd",adl,主板,20160822
603032.SH,*ST德新,新疆,德力西新疆交通运输集团股份有限公司,"Delixi Xinjiang Transportation Co.,Ltd.",stdx,主板,20170105
603033.SH,三维股份,浙江,三维控股集团股份有限公司,"Sanwei Holding Group Co.,Ltd",swgf,主板,20161207
603035.SH,常熟汽饰,江苏,江苏常熟汽饰集团股份有限公司,"Jiangsu Changshu Automotive Group Trim Co.,Ltd.",csqs,主板,20170105
603036.SH,如通股份,江苏,江苏如通石油机械股份有限公司,"Jiangsu Rutong Petro-Machinery Co., Ltd.",rtgf,主板,20161209
603037.SH,凯众股份,上海,上海凯众材料科技股份有限公司,"Shanghai Carthane Co., Ltd",kzgf,主板,20170120
603038.SH,华立股份,广东,东莞市华立实业股份有限公司,"Dongguan Huali industries Co., Ltd.",hlgf,主板,20170116
603039.SH,泛微网络,上海,上海泛微网络科技股份有限公司,"Weaver Network Technology Co., Ltd",fwwl,主板,20170113
603040.SH,新坐标,浙江,杭州新坐标科技股份有限公司,"Hangzhou XZB Tech Co.,Ltd",xzb,主板,20170209
603041.SH,美思德,江苏,江苏美思德化学股份有限公司,"Jiangsu Maysta Chemical Co., Ltd",msd,主板,20170330
603042.SH,华脉科技,江苏,南京华脉科技股份有限公司,"Nanjing Huamai Technology Co., Ltd.",hmkj,主板,20170602
603043.SH,广州酒家,广东,广州酒家集团股份有限公司,Guangzhou Restaurant Group Company Limited,gzjj,主板,20170627
603045.SH,福达合金,浙江,福达合金材料股份有限公司,"Fuda Alloy Materials Co.,Ltd",fdhj,主板,20180517
603048.SH,浙江黎明,浙江,浙江黎明智造股份有限公司,"Zhejiang Liming Intelligent Manufacturing Co.,Ltd.",zjlm,主板,20211116
603050.SH,科林电气,河北,石家庄科林电气股份有限公司,"ShiJiaZhuang Kelin Electric Co., Ltd.",kldq,主板,20170414
603053.SH,成都燃气,四川,成都燃气集团股份有限公司,Chengdu Gas Group Corporation Ltd.,cdrq,主板,20191217
603055.SH,台华新材,浙江,浙江台华新材料股份有限公司,"Zhejiang Taihua New Material Co., Ltd",thxc,主板,20170921
603056.SH,德邦股份,上海,德邦物流股份有限公司,"Deppon Logistics Co.,Ltd.",dbgf,主板,20180116
603058.SH,永吉股份,贵州,贵州永吉印务股份有限公司,"GuiZhou YongJi Printing CO.,LTD",yjgf,主板,20161223
603059.SH,倍加洁,江苏,倍加洁集团股份有限公司,"Perfect Group Corp.,Ltd",bjj,主板,20180302
603060.SH,国检集团,北京,中国国检测试控股集团股份有限公司,"China Testing & Certification International Group Co.,Ltd.",gjjt,主板,20161109
603063.SH,禾望电气,深圳,深圳市禾望电气股份有限公司,"Shenzhen Hopewind Electric Co.,Ltd.",hwdq,主板,20170728
603066.SH,音飞储存,江苏,南京音飞储存设备(集团)股份有限公司,"Nanjing Inform Storage Equipment (Group) Co., Ltd.",yfcc,主板,20150611
603067.SH,振华股份,湖北,湖北振华化学股份有限公司,"Hubei Zhenhua Chemical Co.,Ltd",zhgf,主板,20160913
603068.SH,博通集成,上海,博通集成电路(上海)股份有限公司,Beken Corporation,btjc,主板,20190415
603069.SH,海汽集团,海南,海南海汽运输集团股份有限公司,"Hainan Haiqi Transportation Group Co.,Ltd.",hqjt,主板,20160712
603070.SH,万控智造,浙江,万控智造股份有限公司,"Wecome Intelligent Manufacturing Co., Ltd.",wkzz,主板,20220310
603071.SH,物产环能,浙江,浙江物产环保能源股份有限公司,"ZJMI Environmental Energy Co.,Ltd.",wchn,主板,20211216
603076.SH,乐惠国际,浙江,宁波乐惠国际工程装备股份有限公司,"Ningbo Lehui International Engineering Equipment Co.,Ltd",lhgj,主板,20171113
603077.SH,和邦生物,四川,四川和邦生物科技股份有限公司,"Sichuanhebang Biotechnology Co.,Ltd.",hbsw,主板,20120731
603078.SH,江化微,江苏,江阴江化微电子材料股份有限公司,"Jiangyin Jianghua Micro-electronic Materials Co., Ltd",jhw,主板,20170410
603079.SH,圣达生物,浙江,浙江圣达生物药业股份有限公司,"Zhejiang Shengda Bio-Pharm Co.,Ltd.",sdsw,主板,20170823
603080.SH,新疆火炬,新疆,新疆火炬燃气股份有限公司,"Xinjiang Torch Gas Co.,Ltd",xjhj,主板,20180103
603081.SH,大丰实业,浙江,浙江大丰实业股份有限公司,"Zhejiang Dafeng Industry Co., Ltd",dfsy,主板,20170420
603083.SH,剑桥科技,上海,上海剑桥科技股份有限公司,"Cig Shanghai Co., Ltd.",jqkj,主板,20171110
603085.SH,天成自控,浙江,浙江天成自控股份有限公司,"Zhejiang Tiancheng Controls Co.,Ltd",tczk,主板,20150630
603086.SH,先达股份,山东,山东先达农化股份有限公司,"Shandong Cynda Chemical Co.,Ltd",xdgf,主板,20170511
603087.SH,甘李药业,北京,甘李药业股份有限公司,Gan & Lee Pharmaceuticals.,glyy,主板,20200629
603088.SH,宁波精达,浙江,宁波精达成形装备股份有限公司,"JDM JingDa Machine(Ningbo) Co.,Ltd",nbjd,主板,20141111
603089.SH,正裕工业,浙江,浙江正裕工业股份有限公司,"ADD Industry (Zhejiang) Co., Ltd",zygy,主板,20170126
603090.SH,宏盛股份,江苏,无锡宏盛换热器制造股份有限公司,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",hsgf,主板,20160831
603093.SH,南华期货,浙江,南华期货股份有限公司,"Nanhua Futures Co.,Ltd.",nhqh,主板,20190830
603095.SH,越剑智能,浙江,浙江越剑智能装备股份有限公司,"Zhejiang Yuejian Intelligent Equipment Co.,Ltd.",yjzn,主板,20200415
603096.SH,新经典,天津,新经典文化股份有限公司,Thinkingdom Media Group Ltd.,xjd,主板,20170425
603098.SH,森特股份,北京,森特士兴集团股份有限公司,"Center International Group Co.,Ltd.",stgf,主板,20161216
603099.SH,长白山,吉林,长白山旅游股份有限公司,"Changbai Mountain Tourism Co.,Ltd",cbs,主板,20140822
603100.SH,川仪股份,重庆,重庆川仪自动化股份有限公司,"Chongqing Chuanyi Automation Co.,Ltd.",cygf,主板,20140805
603101.SH,汇嘉时代,新疆,新疆汇嘉时代百货股份有限公司,"Xinjiang Wuika Times Department Store Co.,Ltd.",hjsd,主板,20160506
603102.SH,百合股份,山东,威海百合生物技术股份有限公司,"Weihai Baihe Biology Technological Co., Ltd.",bhgf,主板,20220125
603103.SH,横店影视,浙江,横店影视股份有限公司,"Hengdian Entertainment Co., Ltd",hdys,主板,20171012
603105.SH,芯能科技,浙江,浙江芯能光伏科技股份有限公司,"Zhejiang Sunoren Solar Technology Co.,Ltd.",xnkj,主板,20180709
603106.SH,恒银科技,天津,恒银金融科技股份有限公司,"Cashway Fintech Co.,Ltd.",hykj,主板,20170920
603108.SH,润达医疗,上海,上海润达医疗科技股份有限公司,"Shanghai Runda Medical Technology Co., Ltd.",rdyl,主板,20150527
603109.SH,神驰机电,重庆,神驰机电股份有限公司,"Senci Electric Machinery Co.,Ltd.",scjd,主板,20191231
603110.SH,东方材料,安徽,新东方新材料股份有限公司,"New East New Materials Co.,Ltd",dfcl,主板,20171013
603111.SH,康尼机电,江苏,南京康尼机电股份有限公司,"Nanjing Kangni Mechanical & Electrical Co.,Ltd",knjd,主板,20140801
603112.SH,华翔股份,山西,山西华翔集团股份有限公司,"Shanxi Huaxiang Group Co., Ltd.",hxgf,主板,20200917
603113.SH,金能科技,山东,金能科技股份有限公司,"Jinneng Science&Technology Co.,Ltd",jnkj,主板,20170511
603115.SH,海星股份,江苏,南通海星电子股份有限公司,"Nantong Haixing Electronics Co., Ltd.",hxgf,主板,20190809
603116.SH,红蜻蜓,浙江,浙江红蜻蜓鞋业股份有限公司,"Zhejiang Red Dragonfly Footwear Co.,Ltd.",hqt,主板,20150629
603117.SH,万林物流,江苏,江苏万林现代物流股份有限公司,"Jiangsu Wanlin Modern Logistics Co., Ltd.",wlwl,主板,20150629
603118.SH,共进股份,深圳,深圳市共进电子股份有限公司,"Shenzhen Gongjin Electronics Co., Ltd.",gjgf,主板,20150225
603121.SH,华培动力,上海,上海华培动力科技(集团)股份有限公司,"Shanghai Sinotec Co., Ltd.",hpdl,主板,20190111
603122.SH,合富中国,上海,合富(中国)医疗科技股份有限公司,"Cowealth Medical China Co.,Ltd.",hfzg,主板,20220216
603123.SH,翠微股份,北京,北京翠微大厦股份有限公司,"Beijing Cuiwei Tower Co., Ltd.",cwgf,主板,20120503
603126.SH,中材节能,天津,中材节能股份有限公司,Sinoma Energy Conservation Ltd.,zcjn,主板,20140731
603127.SH,昭衍新药,北京,北京昭衍新药研究中心股份有限公司,"Joinn Laboratories (China) Co.,Ltd.",zyxy,主板,20170825
603128.SH,华贸物流,上海,港中旅华贸国际物流股份有限公司,CTS International Logistics Corporation Limited,hmwl,主板,20120529
603129.SH,春风动力,浙江,浙江春风动力股份有限公司,"Zhejiang Cfmoto Power Co.,Ltd",cfdl,主板,20170818
603131.SH,上海沪工,上海,上海沪工焊接集团股份有限公司,"Shanghai Hugong Electric Group Co.,Ltd.",shhg,主板,20160607
603132.SH,金徽股份,甘肃,金徽矿业股份有限公司,"Jinhui Mining Co., Ltd.",jhgf,主板,20220222
603133.SH,碳元科技,江苏,碳元科技股份有限公司,"Tanyuan Technology Co., Ltd.",tykj,主板,20170320
603136.SH,天目湖,江苏,江苏天目湖旅游股份有限公司,"Jiangsu Tianmu Lake Tourism Co.,Ltd.",tmh,主板,20170927
603138.SH,海量数据,北京,北京海量数据技术股份有限公司,"Beijing Vastdata Technology Co., Ltd.",hlsj,主板,20170306
603139.SH,康惠制药,陕西,陕西康惠制药股份有限公司,"Shaanxi Kanghui Pharmaceutical Co., Ltd.",khzy,主板,20170421
603150.SH,万朗磁塑,安徽,安徽万朗磁塑股份有限公司,"Anhui Higasket Plastics Co., Ltd.",wlcs,主板,20220124
603155.SH,新亚强,江苏,新亚强硅化学股份有限公司,"Xinyaqiang Silicon Chemistry Co.,Ltd",xyq,主板,20200901
603156.SH,养元饮品,河北,河北养元智汇饮品股份有限公司,"Hebei Yangyuan Zhihui Beverage Co., Ltd.",yyyp,主板,20180212
603157.SH,*ST拉夏,新疆,新疆拉夏贝尔服饰股份有限公司,"Xinjiang LaChapelle Fashion Co.,Ltd",stlx,主板,20170925
603158.SH,腾龙股份,江苏,常州腾龙汽车零部件股份有限公司,"Changzhou Tenglong Auto Parts Co.,Ltd.",tlgf,主板,20150320
603159.SH,上海亚虹,上海,上海亚虹模具股份有限公司,"Shanghai Yahong Moulding Co.,Ltd",shyh,主板,20160812
603160.SH,汇顶科技,深圳,深圳市汇顶科技股份有限公司,"Shenzhen Goodix Technology Co., Ltd.",hdkj,主板,20161017
603161.SH,科华控股,江苏,科华控股股份有限公司,"Kehua Holdings Co.,Ltd",khkg,主板,20180105
603165.SH,荣晟环保,浙江,浙江荣晟环保纸业股份有限公司,"Zhejiang Rongsheng Environmental Protectionpaper Joint Stock Co., Ltd.",rshb,主板,20170117
603166.SH,福达股份,广西,桂林福达股份有限公司,"Guilin Fuda Co.,Ltd.",fdgf,主板,20141127
603167.SH,渤海轮渡,山东,渤海轮渡集团股份有限公司,"Bohai Ferry Group Co., Ltd.",bhld,主板,20120906
603168.SH,莎普爱思,浙江,浙江莎普爱思药业股份有限公司,"Zhejiang Shapuaisi Pharmaceutical Co., Ltd.",spas,主板,20140702
603169.SH,兰石重装,甘肃,兰州兰石重型装备股份有限公司,"Lanzhou LS Heavy Equipment Co., Ltd",lszz,主板,20141009
603171.SH,税友股份,浙江,税友软件集团股份有限公司,"Servyou Software Group Co., Ltd.",sygf,主板,20210630
603176.SH,汇通集团,河北,汇通建设集团股份有限公司,"Huitong Construction Group Co.,Ltd.",htjt,主板,20211231
603177.SH,德创环保,浙江,浙江德创环保科技股份有限公司,"Zhejiang Tuna Environmental Science & Technology Co.,Ltd.",dchb,主板,20170207
603178.SH,圣龙股份,浙江,宁波圣龙汽车动力系统股份有限公司,"Ningbo Shenglong Automotive Powertrain System Co.,Ltd",slgf,主板,20170328
603179.SH,新泉股份,江苏,江苏新泉汽车饰件股份有限公司,"Jiangsu Xinquan Automotive Trim Co.,Ltd.",xqgf,主板,20170317
603180.SH,金牌厨柜,福建,金牌厨柜家居科技股份有限公司,"GoldenHome Living Co., Ltd.",jpcg,主板,20170512
603181.SH,皇马科技,浙江,浙江皇马科技股份有限公司,"Zhejiang Huangma Technology Co.,Ltd",hmkj,主板,20170824
603183.SH,建研院,江苏,苏州市建筑科学研究院集团股份有限公司,"Suzhou Institute of Building Science Group Co.,Ltd",jyy,主板,20170905
603185.SH,上机数控,江苏,无锡上机数控股份有限公司,"Wuxi Shangji Automation Co.,Ltd.",sjsk,主板,20181228
603186.SH,华正新材,浙江,浙江华正新材料股份有限公司,"Zhejiang Wazam New Materials Co., Ltd.",hzxc,主板,20170103
603187.SH,海容冷链,山东,青岛海容商用冷链股份有限公司,"Qingdao Hiron Commercial Cold Chain Co., Ltd.",hrll,主板,20181129
603188.SH,亚邦股份,江苏,江苏亚邦染料股份有限公司,"Jiangsu Yabang Dyestuff Co.,Ltd",ybgf,主板,20140909
